SentID	Original_file	AFINN	Modals	# of modals	Pos	Neg	Has Negation	Sentence
6243	p	-0.89803	{}	0	"[['big', 1]]"	"[['cuts', -1], ['beating', -1], ['hell', -4]]"	FALSE	"cuts right through the b . s . giving a big middle-fingered "" shut up "" to those who talk up what is nothing more than two guys beating the hell outta one another . "
6244	p	-0.20851	{}	0	"[['comedy', 1]]"	"[['choking', -2]]"	FALSE	the am-radio soundtrack and game cast -- tierney and the inimitable walken especially -- keep this unusual comedy from choking on its own conceit . 
6245	p	0.54772	{}	0	"[['fine', 2], ['good', 3]]"	"[['ill', -2]]"	FALSE	" . . . does such a fine job of engulfing you in its world and allying you with its characters' choices , good and ill , that its shortcomings are remembered only as an afterthought . "
6246	p	2.04124	{}	0	"[['marvelous', 3], ['merry', 3], ['yes', 1]]"	"[['melancholy', -2]]"	FALSE	"marvelous , merry and , yes , melancholy film . "
6247	p	0	{}	0	[]	[]	FALSE	"from spiritual rebirth to bruising defeat , vincent's odyssey resonates in a profound way , comparable to the classic films of jean renoir . "
6248	p	0.39223	{}	0	"[['hilarious', 2], ['comedy', 1]]"	"[['no', -1]]"	FALSE	"novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach . "
6249	p	0	{'could': 1}	1	[]	[]	FALSE	"insomnia is involving . still , i thought it could have been more . "
6250	p	-0.48507	{}	0	[]	"[['grief', -2]]"	FALSE	there was time on that second round to see the subtleties of ramsay's portrait of grief . 
6251	p	1.94454	"{'can': 1, 'might': 1}"	2	"[['nice', 3], ['bright', 1], ['friendly', 2], ['good', 3], ['cheer', 2]]"	[]	TRUE	"we can see the wheels turning , and we might resent it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer . "
6252	p	0.5	{}	0	"[['comprehensive', 2]]"	[]	FALSE	"a comprehensive and provocative film -- one that pushes the boundaries of biography , and challenges its audience . "
6253	p	1.04257	{}	0	"[['love', 3], ['entertaining', 2]]"	[]	FALSE	the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining . 
6254	p	2.3094	{}	0	"[['masterpiece', 4]]"	[]	FALSE	a modest masterpiece . 
6255	p	0	{}	0	[]	[]	FALSE	a worthwhile way to spend two hours . 
6256	p	0.30151	{'will': 1}	1	"[['want', 1]]"	[]	FALSE	francophiles will snicker knowingly and you'll want to slap them . 
6257	p	1.6641	{}	0	"[['beautifully', 3], ['best', 3]]"	[]	FALSE	"sensitive , insightful and beautifully rendered film . one of the best of the year . "
6258	p	1.22474	{}	0	"[['love', 3], ['affection', 3]]"	[]	FALSE	"a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats . "
6259	p	0	{}	0	"[['smiling', 2]]"	"[['cynical', -2]]"	FALSE	"throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another . "
6260	p	0	{}	0	[]	[]	FALSE	makes an aborbing if arguable case for the man's greatness . 
6261	p	1.69775	{}	0	"[['fascinating', 3], ['landmark', 2], ['bold', 2]]"	[]	FALSE	"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years . "
6262	p	0.60302	{}	0	"[['haunting', 1], ['vision', 1], ['like', 2]]"	"[['disturbing', -2]]"	FALSE	" . . . a haunting vision , with images that seem more like disturbing hallucinations . "
6263	p	-0.92848	{}	0	[]	"[['crush', -1], ['victims', -3], ['avert', -1]]"	FALSE	"they crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness . and we don't avert our eyes for a moment . "
6264	p	0	{}	0	[]	[]	TRUE	it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another . 
6265	p	-1.02062	{'can': 1}	1	[]	"[['frightening', -3], ['disturbing', -2]]"	TRUE	"frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing . "
6266	p	1.23744	{}	0	"[['exhilarating', 3], ['hopeful', 2], ['fun', 4]]"	"[['cutting', -1], ['silly', -1]]"	FALSE	"mixes likeable personalities , inventive photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and always fun . "
6267	p	0.68825	{'should': 1}	1	"[['awards', 3]]"	[]	FALSE	"the long-range appeal of "" minority report "" should transcend any awards it bags . this is one for the ages . "
6268	p	1.20605	{}	0	"[['passionate', 2], ['novel', 2]]"	[]	FALSE	"[a] superbly controlled , passionate adaptation of graham greene's 1955 novel . "
6269	p	0	{}	0	[]	[]	FALSE	much monkeyfun for all . 
6270	p	0.94491	{}	0	"[['audacious', 3], ['warm', 1], ['embrace', 1]]"	[]	FALSE	an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st . petersburg's hermitage museum . 
6271	p	-0.20412	{}	0	[]	"[['overlooked', -1]]"	FALSE	"[hawn's character]is so bluntly written , without a trace of sentimentality , and so blisteringly defined , that every other character seems overlooked and underwritten . "
6272	p	0	{}	0	"[['like', 2]]"	"[['haunted', -2]]"	FALSE	"the heightened symmetry of this new/old cinema paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time . "
6273	p	0.20412	{}	0	"[['comedy', 1], ['laughs', 1]]"	"[['no', -1]]"	TRUE	"the powers team has fashioned a comedy with more laughs than many , no question . but this time there's some mold on the gold . "
6274	p	1.5	{}	0	"[['sincere', 2], ['awesome', 4]]"	[]	FALSE	"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing . "
6275	p	0	{}	0	"[['thanks', 2], ['hardy', 2]]"	"[['worst', -3], ['battle', -1]]"	FALSE	"it is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle . "
6276	p	-0.28868	{}	0	"[['grace', 1]]"	"[['imperfect', -2]]"	FALSE	a film that is a portrait of grace in an imperfect world . 
6277	p	0	{}	0	[]	[]	FALSE	a pleasurably jacked-up piece of action moviemaking . 
6278	p	0.55709	{}	0	"[['best', 3]]"	[]	FALSE	"nicolas philibert observes life inside a one-room schoolhouse in northern france in his documentary to be and to have , easily one of the best films of the year . "
6279	p	-0.65465	{}	0	[]	"[['terror', -3]]"	FALSE	"a perverse little truffle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopathy . "
6280	p	2.12132	{}	0	"[['friendly', 2], ['good', 3], ['entertaining', 2], ['loving', 2]]"	[]	TRUE	"this ecologically minded , wildlife friendly film teaches good ethics while entertaining with its unconventionally wacky but loving family"
6281	p	0.5164	{}	0	"[['comedy', 1], ['big', 1]]"	[]	FALSE	an enjoyably half-wit remake of the venerable italian comedy big deal on madonna street . 
6282	p	-0.19245	{}	0	"[['promotes', 1]]"	"[['shame', -2]]"	FALSE	"it takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding . "
6283	p	-0.22942	{'may': 1}	1	"[['pretty', 1]]"	"[['fire', -2]]"	TRUE	"reign of fire may be little more than another platter of reheated aliens , but it's still pretty tasty . "
6284	p	0.4932	{}	0	"[['like', 2], ['liked', 2], ['spirit', 1]]"	"[['weeping', -2]]"	TRUE	"there are times when a rumor of angels plays like an extended episode of touched by an angel -- a little too much dancing , a few too many weeping scenes -- but i liked its heart and its spirit . "
6285	p	-0.19245	{}	0	"[['shares', 1]]"	"[['pity', -2]]"	FALSE	"two hours of melodramatic musical married to two hours of underdog sports intrigue , if the picture also shares the weaknesses of both genres , more's the pity . "
6286	p	1.21268	{}	0	"[['cheery', 3], ['warm', 1], ['feeling', 1]]"	[]	FALSE	"this cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends . "
6287	p	0.6	{}	0	"[['funny', 4]]"	"[['demands', -1]]"	TRUE	"thrilling , provocative and darkly funny , this timely sci-fi mystery works on so many different levels that it not only invites , it demands repeated viewings . "
6288	p	-0.83406	{}	0	"[['perfect', 3]]"	"[['revenge', -2], ['relentless', -1], ['tortured', -4]]"	FALSE	a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man's tortured soul . 
6289	p	0	{}	0	[]	[]	FALSE	an epic of grandeur and scale that's been decades gone from the popcorn pushing sound stages of hollywood . 
6290	p	0.90453	{}	0	"[['love', 3]]"	[]	FALSE	genuinely touching because it's realistic about all kinds of love . 
6291	p	0.53882	{}	0	"[['alive', 1], ['honest', 2]]"	[]	FALSE	"lauren ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist . "
6292	p	-0.4	{}	0	[]	"[['critics', -2]]"	FALSE	there has been much puzzlement among critics about what the election symbolizes . i believe the message is in the messenger : the agent is a woman . 
6293	p	0.53452	{}	0	"[['cute', 2]]"	[]	FALSE	"an enjoyable film for the family , amusing and cute for both adults and kids . "
6294	p	-0.2582	{}	0	[]	"[['difficult', -1]]"	FALSE	" "" the mothman prophecies "" is a difficult film to shake from your conscience when night falls . "
6295	p	0.61237	{}	0	"[['best', 3]]"	[]	FALSE	the second chapter of the harry potter series is even more magical than the first and simply the best family film of the year . 
6296	p	0.63246	{}	0	"[['honest', 2]]"	[]	FALSE	"more honest about alzheimer's disease , i think , than iris . "
6297	p	0	{}	0	"[['worth', 2]]"	"[['alone', -2]]"	FALSE	the acting alone is worth the price of admission . 
6298	p	0.90453	{}	0	"[['excellent', 3]]"	[]	FALSE	an excellent romp that boasts both a heart and a mind . 
6299	p	0.4	{}	0	"[['winning', 4]]"	"[['steals', -2]]"	TRUE	"interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination -- but fiennes steals 'red dragon' right from under their noses . "
6300	p	1.0328	{}	0	"[['terrific', 4]]"	[]	FALSE	"this is a terrific character study , a probe into the life of a complex man . "
6301	p	1.06066	{}	0	"[['impresses', 3]]"	[]	FALSE	impresses you with its open-endedness and surprises . 
6302	p	0	{'will': 1}	1	[]	[]	TRUE	"this isn't a narrative film -- i don't know if it's possible to make a narrative film about september 11th , though i'm sure some will try -- but it's as close as anyone has dared to come . "
6303	p	0	{}	0	[]	[]	FALSE	"my oh my , is this an invigorating , electric movie . "
6304	p	-0.4714	{}	0	[]	"[['fire', -2]]"	FALSE	the two leads chomp considerably more scenery with their acting than fire-breathing monsters barbecue with their breath . . . 
6305	p	0.67082	{}	0	"[['impressive', 3]]"	[]	FALSE	"cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing . "
6306	p	0	{}	0	[]	[]	FALSE	never once predictable . 
6307	p	0	{}	0	"[['daring', 2]]"	"[['shame', -2]]"	FALSE	"biggie and tupac is so single-mindedly daring , it puts far more polished documentaries to shame . "
6308	p	1.22474	{}	0	"[['like', 2], ['zealous', 2], ['gift', 2]]"	[]	TRUE	"so many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists , but family fundamentals displays a rare gift for unflinching impartiality . "
6309	p	1.88982	{}	0	"[['excellent', 3], ['relaxed', 2]]"	[]	FALSE	the cast is uniformly excellent and relaxed . 
6310	p	0	{}	0	[]	[]	FALSE	"after making several adaptations of other writers' work , armenian-canadian director atom egoyan broached an original treatment of a deeply personal subject . "
6311	p	0	{}	0	[]	[]	FALSE	"the film is painfully authentic , and the performances of the young players are utterly convincing . "
6312	p	0.76249	{}	0	"[['like', 2], ['miracle', 4], ['clear', 1]]"	"[['irony', -1], ['urgent', -1]]"	FALSE	"if it seems like a minor miracle that its septuagenarian star is young enough to be the nonagenarian filmmaker's son , more incredible still are the clear-eyed boldness and quiet irony with which actor and director take on life's urgent questions . "
6313	p	-0.19612	{}	0	"[['fascinating', 3]]"	"[['haunted', -2], ['scare', -2]]"	FALSE	a candid and often fascinating documentary about a pentecostal church in dallas that assembles an elaborate haunted house each year to scare teenagers into attending services . 
6314	p	0.97014	"{'will': 1, 'need': 1}"	2	"[['adventure', 2], ['heaven', 2]]"	[]	TRUE	fans of the animated wildlife adventure show will be in warthog heaven ; others need not necessarily apply . 
6315	p	1.09109	"{'can': 1, 'may': 1}"	2	"[['best', 3], ['romance', 2]]"	[]	FALSE	"without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen . "
6316	p	0	{'dare': 1}	1	[]	[]	FALSE	nolan bravely treads where few american films dare to delve -- into the world of ambivalence and ambiguity . . . 
6317	p	0.66667	{}	0	"[['happy', 3], ['beautiful', 3], ['honest', 2], ['hope', 2]]"	"[['liar', -3], ['grey', -1], ['deny', -2]]"	FALSE	"unlike the nauseating fictions peddled by such 'have-yourself-a-happy-little-holocaust' movies as life is beautiful and jakob the liar , the grey zone is honest enough to deny the possibility of hope in auschwitz . "
6318	p	1.34164	{}	0	"[['love', 3]]"	[]	FALSE	a potent allegorical love story . 
6319	p	0.48507	"{'would': 1, 'should': 1}"	2	"[['like', 2]]"	[]	FALSE	even those who would like to dismiss the film outright should find much to mull and debate . 
6320	p	0.70711	{}	0	"[['cool', 1], ['slick', 2]]"	[]	FALSE	"this is cool , slick stuff , ready to quench the thirst of an audience that misses the summer blockbusters . "
6321	p	0.43644	{}	0	"[['fine', 2]]"	[]	FALSE	"the movie is full of fine performances , led by josef bierbichler as brecht and monica bleibtreu as helene weigel , his wife . "
6322	p	0.37796	{}	0	"[['comedy', 1]]"	[]	FALSE	a captivating cross-cultural comedy of manners . 
6323	p	1.09109	{}	0	"[['enjoys', 2], ['best', 3]]"	[]	FALSE	"andy garcia enjoys one of his richest roles in years and mick jagger gives his best movie performance since , well , performance . "
6324	p	0.17678	{}	0	"[['easy', 1]]"	[]	TRUE	"the movie isn't always easy to look at . but if it is indeed a duty of art to reflect life , than leigh has created a masterful piece of artistry right here . "
6325	p	0.61237	"{'will': 1, 'can': 1}"	2	"[['best', 3], ['sincerely', 2], ['good', 3]]"	"[['thwart', -2], ['misery', -2], ['blind', -1]]"	FALSE	"it's [ricci's] best work yet , this girl-woman who sincerely believes she can thwart the world's misery with blind good will . "
6326	p	0.83406	{}	0	"[['terrific', 4]]"	[]	FALSE	"highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager . "
6327	p	0.83205	{}	0	"[['good', 3]]"	[]	FALSE	[howard] so good as leon barlow . . . that he hardly seems to be acting . 
6328	p	2	{}	0	"[['masterpiece', 4]]"	[]	FALSE	"an uplifting , near-masterpiece . "
6329	p	0.53452	{}	0	"[['superior', 2]]"	[]	FALSE	"superior genre storytelling , which gets under our skin simply by crossing the nuclear line . "
6330	p	1.066	{}	0	"[['matter', 1], ['humor', 2], ['funny', 4]]"	"[['depressing', -2]]"	FALSE	"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing . "
6331	p	0	{}	0	[]	[]	FALSE	it's a bittersweet and lyrical mix of elements . 
6332	p	0.26726	{}	0	"[['meditative', 1], ['daring', 2]]"	"[['subversive', -2]]"	FALSE	"subversive , meditative , clinical and poetic , the piano teacher is a daring work of genius . "
6333	p	0.41703	{}	0	"[['stronger', 2]]"	[]	FALSE	the weakest of the four harry potter books has been transformed into the stronger of the two films by the thinnest of margins . 
6334	p	-0.37796	{}	0	[]	"[['gross', -2]]"	FALSE	"its gross-out gags and colorful set pieces . . . are of course stultifyingly contrived and too stylized by half . still , it gets the job done -- a sleepy afternoon rental . "
6335	p	0.68825	{}	0	"[['boldly', 2], ['bright', 1]]"	[]	FALSE	"it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future . "
6336	p	0	{}	0	[]	[]	FALSE	"smith's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes . "
6337	p	0	{'can': 1}	1	[]	[]	FALSE	"full of profound , real-life moments that anyone can relate to , it deserves a wide audience . "
6338	p	0	{'will': 1}	1	[]	[]	FALSE	"a movie that will touch the hearts of both children and adults , as well as bring audiences to the edge of their seats . "
6339	p	0.44721	{}	0	"[['vision', 1], ['faithful', 3]]"	"[['leave', -1]]"	FALSE	"leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago . "
6340	p	0.27735	{}	0	"[['fine', 2]]"	"[['no', -1]]"	TRUE	"fine acting but there is no sense of connecting the dots , just dots . "
6341	p	1.4596	{}	0	"[['adventure', 2], ['kind', 2], ['best', 3]]"	[]	FALSE	an extraordinary swedish film about the soul adventure of marriage -- the kind of intimate and character-driven film that bille august does best . 
6342	p	1.51186	{'will': 1}	1	"[['gift', 2], ['good', 3], ['happy', 3]]"	[]	FALSE	"a blessed gift to film geeks and historians . if the '70's were your idea of a good time at the movies , this will make you very happy . "
6343	p	0	{}	0	[]	[]	FALSE	it took 19 predecessors to get this ? 
6344	p	2	{}	0	"[['thoughtful', 2], ['fun', 4]]"	[]	FALSE	"thoughtful , even stinging at times , and lots of fun . "
6345	p	0.80178	{}	0	"[['haunting', 1], ['honest', 2]]"	[]	FALSE	"one of the most haunting , viciously honest coming-of-age films in recent memory . "
6346	p	0	{}	0	[]	[]	FALSE	"the wwii drama is well plotted , visually striking and filled with enjoyably complex characters who are never what they first appear . "
6347	p	0.67082	{}	0	"[['pleasure', 3]]"	[]	FALSE	"it's a pleasure to see seinfeld griping about the biz with buddies chris rock , garry shandling and colin quinn . "
6348	p	1.89737	{}	0	"[['love', 3], ['love', 3]]"	[]	FALSE	"if you love motown music , you'll love this documentary . "
6349	p	0.41703	{}	0	"[['loyal', 3], ['responsible', 2], ['interested', 2]]"	"[['deceitful', -3], ['reckless', -2]]"	FALSE	"this time out , [sade] is an unsettlingly familiar figure -- in turns loyal and deceitful , responsible and reckless , idealistically selfless and coldly self-interested . "
6350	p	1.78885	{}	0	"[['good', 3], ['better', 2], ['haunting', 1], ['like', 2]]"	[]	TRUE	"human resources was a good , straightforward tale , but time out is better . it's haunting . it's like a poem . "
6351	p	0.65465	{}	0	"[['fresh', 1], ['marvel', 3]]"	"[['sappy', -1]]"	FALSE	"to the film's credit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment . "
6352	p	0	{}	0	[]	[]	FALSE	"chicago is , in many ways , an admirable achievement . "
6353	p	1.2	{}	0	"[['carefully', 2], ['sympathetic', 2], ['tender', 2]]"	[]	FALSE	"shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic . "
6354	p	0.45883	{}	0	"[['interesting', 2]]"	[]	FALSE	"even when foreign directors . . . borrow stuff from hollywood , they invariably shake up the formula and make it more interesting . "
6355	p	-1	{}	0	"[['comedy', 1]]"	"[['violent', -3], ['catastrophe', -3]]"	FALSE	a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe . . . the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history . 
6356	p	0.60302	{}	0	"[['entertaining', 2]]"	[]	FALSE	"sturdy , entertaining period drama . . . both caine and fraser have their moments . "
6357	p	0.41703	{}	0	"[['charming', 3], ['fine', 2]]"	"[['hysteria', -3]]"	FALSE	"whether [binoche and magimel] are being charming or angst-ridden , they easily fill their scenes and , fine judges both , never overcook the hysteria . "
6358	p	0	{'will': 1}	1	[]	[]	FALSE	"a spunky , original take on a theme that will resonate with singles of many ages . "
6359	p	0.63246	{}	0	"[['glorious', 2]]"	[]	FALSE	it's a glorious groove that leaves you wanting more . 
6360	p	0	{}	0	[]	[]	FALSE	majidi gets uniformly engaging performances from his largely amateur cast . 
6361	p	-0.75593	{}	0	[]	"[['disturbing', -2]]"	FALSE	 . . . a well-observed and disturbing little movie
6362	p	0	{'will': 1}	1	[]	[]	FALSE	fans of nijinsky will savor every minute of cox's work . 
6363	p	0.58835	{}	0	"[['loved', 3]]"	[]	FALSE	"everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids . "
6364	p	0.31623	{}	0	"[['want', 1]]"	[]	FALSE	jagger the actor is someone you want to see again . 
6365	p	0.57735	{}	0	"[['warm', 1]]"	[]	FALSE	warm and exotic . 
6366	p	0	{}	0	[]	[]	FALSE	escapism in its purest form . 
6367	p	0.35355	{}	0	"[['kind', 2]]"	[]	FALSE	"there is a kind of attentive concern that hoffman brings to his characters , as if he has been giving them private lessons , and now it is time for their first public recital . "
6368	p	1.13389	{}	0	"[['sparkles', 3]]"	[]	FALSE	a comic gem with some serious sparkles . 
6369	p	0	{'may': 1}	1	[]	[]	FALSE	u . s . audiences may find [attal and gainsbourg's] unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what hollywood typically concocts . 
6370	p	-0.86603	{'should': 1}	1	[]	"[['warning', -3]]"	FALSE	" "" cremaster 3 "" should come with the warning "" for serious film buffs only ! "" "
6371	p	0.21822	{}	0	"[['rewarding', 2]]"	"[['strikes', -1]]"	FALSE	"once again , director jackson strikes a rewarding balance between emotion on the human scale and action/effects on the spectacular scale . "
6372	p	0.75593	{}	0	"[['loving', 2]]"	[]	FALSE	a loving little film of considerable appeal . 
6373	p	0.22361	{}	0	"[['engages', 1]]"	[]	FALSE	"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do . "
6374	p	0.60302	{}	0	"[['worthy', 2]]"	[]	TRUE	flawed but worthy look at life in u . s . relocation camps . 
6375	p	1.73205	{}	0	"[['lovely', 3], ['lovely', 3]]"	[]	FALSE	it's a lovely film with lovely performances by buy and accorsi . 
6376	p	0	{}	0	"[['best', 3]]"	"[['no', -1], ['tears', -2]]"	TRUE	"no one goes unindicted here , which is probably for the best . and if you're not nearly moved to tears by a couple of scenes , you've got ice water in your veins . "
6377	p	2.23607	{}	0	"[['warm', 1], ['funny', 4]]"	[]	FALSE	"a warm , funny , engaging film . "
6378	p	0.21822	{}	0	"[['humor', 2], ['yearning', 1]]"	"[['conflict', -2]]"	FALSE	"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . "
6379	p	-0.86603	{}	0	[]	"[['ghost', -1], ['neglected', -2]]"	FALSE	"half submarine flick , half ghost story , all in one criminally neglected film"
6380	p	2.04124	{}	0	"[['good', 3], ['lively', 2]]"	[]	FALSE	"entertains by providing good , lively company . "
6381	p	1.02062	{}	0	"[['determined', 2], ['best', 3]]"	[]	FALSE	"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth's best soundtrack in years . "
6382	p	0	{}	0	[]	[]	FALSE	"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality . "
6383	p	0.8165	{'can': 1}	1	"[['fun', 4]]"	[]	FALSE	"nothing's at stake , just a twisty double-cross you can smell a mile away--still , the derivative nine queens is lots of fun . "
6384	p	0	{}	0	[]	[]	FALSE	"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . "
6385	p	-1.9245	{}	0	"[['laugh', 1]]"	"[['appalled', -2], ['outraged', -3], ['desperately', -3], ['nasty', -3]]"	FALSE	"you'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . "
6386	p	1.14708	{}	0	"[['courage', 2], ['inspiring', 3]]"	[]	FALSE	"the band's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . "
6387	p	1.1547	{'could': 1}	1	"[['best', 3], ['popular', 3]]"	[]	TRUE	"although german cooking does not come readily to mind when considering the world's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . "
6388	p	0.30151	{}	0	"[['comedy', 1]]"	[]	FALSE	a beguiling splash of pastel colors and prankish comedy from disney . 
6389	p	0.21822	{}	0	"[['dream', 1]]"	[]	FALSE	"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . "
6390	p	0.19612	{}	0	"[['fame', 1]]"	[]	FALSE	"[lawrence bounces] all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . "
6391	p	-0.44721	{}	0	[]	"[['devastating', -2]]"	FALSE	the film serves as a valuable time capsule to remind us of the devastating horror suffered by an entire people . 
6392	p	0.18898	{}	0	"[['engage', 1]]"	[]	FALSE	"what's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . "
6393	p	-1.41421	{'can': 1}	1	"[['like', 2]]"	"[['loathe', -3], ['deny', -2], ['tragic', -2], ['loss', -3]]"	TRUE	"whether you like rap music or loathe it , you can't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . "
6394	p	-0.24254	{}	0	"[['intense', 1]]"	"[['hurt', -2]]"	TRUE	" . . . an otherwise intense , twist-and-turn thriller that certainly shouldn't hurt talented young gaghan's resume . "
6395	p	1.94029	{}	0	"[['grand', 3], ['intelligent', 2], ['superior', 2], ['smart', 1]]"	[]	FALSE	"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . "
6396	p	2.26779	{}	0	"[['charming', 3], ['funny', 4]]"	"[['silly', -1]]"	TRUE	charming and funny ( but ultimately silly ) movie . 
6397	p	0.75	{}	0	"[['excitement', 3]]"	[]	FALSE	"there's . . . tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . "
6398	p	-0.39223	{}	0	[]	"[['war', -2]]"	FALSE	"it moves quickly , adroitly , and without fuss ; it doesn't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . "
6399	p	0.89443	{}	0	"[['meaningful', 2]]"	[]	FALSE	a deep and meaningful film . 
6400	p	1.22474	{}	0	"[['welcome', 2], ['hilarious', 2], ['worth', 2]]"	[]	FALSE	the film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . 
6401	p	0.60302	{}	0	"[['solid', 2]]"	[]	FALSE	it's a remarkably solid and subtly satirical tour de force . 
6402	p	0.75593	{}	0	"[['entertaining', 2]]"	[]	FALSE	enormously entertaining for moviegoers of any age . 
6403	p	0	{}	0	[]	[]	FALSE	"a poignant , artfully crafted meditation on mortality . "
6404	p	0.62554	{}	0	"[['comedy', 1], ['humor', 2]]"	[]	FALSE	a rarity among recent iranian films : it's a comedy full of gentle humor that chides the absurdity of its protagonist's plight . 
6405	p	1.06066	{}	0	"[['funny', 4], ['smarter', 2]]"	[]	TRUE	"not only is undercover brother as funny , if not more so , than both austin powers films , but it's also one of the smarter , savvier spoofs to come along in some time . "
6406	p	0.89443	{}	0	"[['like', 2], ['fresh', 1], ['allow', 1]]"	[]	TRUE	"in a way , the film feels like a breath of fresh air , but only to those that allow it in . "
6407	p	0.21822	{}	0	"[['comedy', 1], ['love', 3]]"	"[['hate', -3]]"	FALSE	"woody allen's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . "
6408	p	1.20605	{}	0	"[['stunning', 4]]"	[]	FALSE	it's a stunning lyrical work of considerable force and truth . 
6409	p	0.33806	{}	0	"[['helps', 2]]"	[]	FALSE	"the inhospitability of the land emphasizes the spare precision of the narratives and helps to give them an atavistic power , as if they were tales that had been handed down since the beginning of time . "
6410	p	0.43644	{}	0	"[['fine', 2]]"	[]	FALSE	"[næs] directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . "
6411	p	-0.1644	{}	0	"[['beautiful', 3]]"	"[['critic', -2], ['lobby', -2]]"	TRUE	"made me unintentionally famous — as the queasy-stomached critic who staggered from the theater and blacked out in the lobby . but believe it or not , it's one of the most beautiful , evocative works i've seen . "
6412	p	0	{}	0	[]	[]	FALSE	"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court's extradition chess game and the regime's talking-head survivors . "
6413	p	2.22834	{'can': 1}	1	"[['like', 2], ['winner', 4], ['winner', 4], ['wow', 4]]"	"[['no', -1], ['doubt', -1]]"	FALSE	"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . "
